query acc.ver,subject acc.ver,%_identity,alignment_length,mismatches,gap_opens,q.start,q.end,s.start,s.end,evalue,bit_score
Query_60438,MT322414.1,100,10,0,0,8,17,7511,7502,520,20.3
Query_60438,MT322414.1,100,10,0,0,7,16,15041,15032,520,20.3
Query_60438,MT322413.1,100,24,0,0,1,24,28303,28326,2.30E-06,48.1
Query_60438,MT322413.1,100,10,0,0,8,17,7507,7498,520,20.3
Query_60438,MT322413.1,100,10,0,0,7,16,15037,15028,520,20.3
Query_60438,MT322412.1,100,24,0,0,1,24,28307,28330,2.30E-06,48.1
Query_60438,MT322412.1,100,10,0,0,8,17,7511,7502,520,20.3
Query_60438,MT322412.1,100,10,0,0,7,16,15041,15032,520,20.3
Query_60438,MT322411.1,100,24,0,0,1,24,28272,28295,2.30E-06,48.1
Query_60438,MT322411.1,100,10,0,0,8,17,7476,7467,520,20.3
Query_60438,MT322411.1,100,10,0,0,7,16,15006,14997,520,20.3
Query_60438,MT322410.1,100,24,0,0,1,24,28297,28320,2.30E-06,48.1
Query_60438,MT322410.1,100,10,0,0,8,17,7501,7492,520,20.3
Query_60438,MT322410.1,100,10,0,0,7,16,15031,15022,520,20.3
Query_60438,MT322409.1,100,24,0,0,1,24,28306,28329,2.30E-06,48.1
Query_60438,MT322409.1,100,10,0,0,8,17,7510,7501,520,20.3
Query_60438,MT322409.1,100,10,0,0,7,16,15040,15031,520,20.3
Query_60438,MT322408.1,100,24,0,0,1,24,28272,28295,2.30E-06,48.1
Query_60438,MT322408.1,100,10,0,0,8,17,7476,7467,520,20.3
Query_60438,MT322408.1,100,10,0,0,7,16,15006,14997,520,20.3
Query_60438,MT322407.1,100,24,0,0,1,24,28272,28295,2.30E-06,48.1
Query_60438,MT322407.1,100,10,0,0,8,17,7476,7467,520,20.3
Query_60438,MT322407.1,100,10,0,0,7,16,15006,14997,520,20.3
Query_60438,MT322406.1,100,24,0,0,1,24,28292,28315,2.30E-06,48.1
Query_60438,MT322406.1,100,10,0,0,8,17,7496,7487,520,20.3
Query_60438,MT322406.1,100,10,0,0,7,16,15026,15017,520,20.3
Query_60438,MT322405.1,100,24,0,0,1,24,28308,28331,2.30E-06,48.1
Query_60438,MT322405.1,100,10,0,0,8,17,7512,7503,520,20.3
Query_60438,MT322405.1,100,10,0,0,7,16,15042,15033,520,20.3
Query_60438,MT322404.1,100,24,0,0,1,24,28271,28294,2.30E-06,48.1
Query_60438,MT322404.1,100,10,0,0,8,17,7475,7466,520,20.3
Query_60438,MT322404.1,100,10,0,0,7,16,15005,14996,520,20.3
Query_60438,MT322403.1,100,24,0,0,1,24,28298,28321,2.30E-06,48.1
Query_60438,MT322403.1,100,10,0,0,8,17,7502,7493,520,20.3
Query_60438,MT322403.1,100,10,0,0,7,16,15032,15023,520,20.3
Query_60438,MT322402.1,100,24,0,0,1,24,28304,28327,2.30E-06,48.1
Query_60438,MT322402.1,100,10,0,0,8,17,7508,7499,520,20.3
Query_60438,MT322402.1,100,10,0,0,7,16,15038,15029,520,20.3
Query_60438,MT322401.1,100,24,0,0,1,24,28306,28329,2.30E-06,48.1
Query_60438,MT322401.1,100,10,0,0,8,17,7510,7501,520,20.3
Query_60438,MT322401.1,100,10,0,0,7,16,15040,15031,520,20.3
Query_60438,MT322400.1,100,24,0,0,1,24,28293,28316,2.30E-06,48.1
Query_60438,MT322400.1,100,10,0,0,8,17,7497,7488,520,20.3
Query_60438,MT322400.1,100,10,0,0,7,16,15027,15018,520,20.3
Query_60438,MT322398.1,100,24,0,0,1,24,28272,28295,2.30E-06,48.1
Query_60438,MT322398.1,100,10,0,0,8,17,7476,7467,520,20.3
Query_60438,MT322398.1,100,10,0,0,7,16,15006,14997,520,20.3
Query_60438,MT322397.1,100,24,0,0,1,24,28299,28322,2.30E-06,48.1
Query_60438,MT322397.1,100,10,0,0,8,17,7503,7494,520,20.3
Query_60438,MT322397.1,100,10,0,0,7,16,15033,15024,520,20.3
Query_60438,MT322396.1,100,24,0,0,1,24,28273,28296,2.30E-06,48.1
Query_60438,MT322396.1,100,10,0,0,8,17,7477,7468,520,20.3
Query_60438,MT322396.1,100,10,0,0,7,16,15007,14998,520,20.3
Query_60438,MT322395.1,100,24,0,0,1,24,28273,28296,2.30E-06,48.1
Query_60438,MT322395.1,100,10,0,0,8,17,7477,7468,520,20.3
Query_60438,MT322395.1,100,10,0,0,7,16,15007,14998,520,20.3
Query_60438,MT322394.1,100,24,0,0,1,24,28271,28294,2.30E-06,48.1
Query_60438,MT322394.1,100,10,0,0,8,17,7475,7466,520,20.3
Query_60438,MT322394.1,100,10,0,0,7,16,15005,14996,520,20.3
Query_60438,MT077125.1,100,24,0,0,1,24,28253,28276,2.30E-06,48.1
Query_60438,MT077125.1,100,10,0,0,8,17,7457,7448,520,20.3
Query_60438,MT077125.1,100,10,0,0,7,16,14987,14978,520,20.3
Query_60438,MT039874.1,100,24,0,0,1,24,28297,28320,2.30E-06,48.1
Query_60438,MT039874.1,100,10,0,0,8,17,7501,7492,520,20.3
Query_60438,MT039874.1,100,10,0,0,7,16,15031,15022,520,20.3
Query_60438,MT328035.1,100,24,0,0,1,24,28309,28332,2.30E-06,48.1
Query_60438,MT328035.1,100,10,0,0,8,17,7513,7504,520,20.3
Query_60438,MT328035.1,100,10,0,0,7,16,15043,15034,520,20.3
Query_60438,MT328034.1,100,24,0,0,1,24,28309,28332,2.30E-06,48.1
Query_60438,MT328034.1,100,10,0,0,8,17,7513,7504,520,20.3
Query_60438,MT328034.1,100,10,0,0,7,16,15043,15034,520,20.3
Query_60438,MT328033.1,100,24,0,0,1,24,28309,28332,2.30E-06,48.1
Query_60438,MT328033.1,100,10,0,0,8,17,7513,7504,520,20.3
Query_60438,MT328033.1,100,10,0,0,7,16,15043,15034,520,20.3
Query_60438,MT328032.1,100,24,0,0,1,24,28309,28332,2.30E-06,48.1
Query_60438,MT328032.1,100,10,0,0,8,17,7513,7504,520,20.3
Query_60438,MT328032.1,100,10,0,0,7,16,15043,15034,520,20.3
Query_60438,MT327745.1,100,24,0,0,1,24,28305,28328,2.30E-06,48.1
Query_60438,MT327745.1,100,10,0,0,8,17,7509,7500,520,20.3
Query_60438,MT327745.1,100,10,0,0,7,16,15039,15030,520,20.3
Query_60438,MT326191.1,100,24,0,0,1,24,28227,28250,2.30E-06,48.1
Query_60438,MT326191.1,100,10,0,0,8,17,7431,7422,520,20.3
Query_60438,MT326191.1,100,10,0,0,7,16,14961,14952,520,20.3
Query_60438,MT326190.1,100,24,0,0,1,24,28309,28332,2.30E-06,48.1
Query_60438,MT326190.1,100,10,0,0,8,17,7513,7504,520,20.3
Query_60438,MT326190.1,100,10,0,0,7,16,15043,15034,520,20.3
Query_60438,MT326187.1,100,24,0,0,1,24,28309,28332,2.30E-06,48.1
Query_60438,MT326187.1,100,10,0,0,8,17,7513,7504,520,20.3
Query_60438,MT326187.1,100,10,0,0,7,16,15043,15034,520,20.3
Query_60438,MT326185.1,100,24,0,0,1,24,28215,28238,2.30E-06,48.1
Query_60438,MT326185.1,100,10,0,0,8,17,7419,7410,520,20.3
Query_60438,MT326185.1,100,10,0,0,7,16,14949,14940,520,20.3
Query_60438,MT326184.1,100,24,0,0,1,24,28139,28162,2.30E-06,48.1
Query_60438,MT326184.1,100,10,0,0,8,17,7343,7334,520,20.3
Query_60438,MT326184.1,100,10,0,0,7,16,14873,14864,520,20.3
Query_60438,MT326181.1,100,24,0,0,1,24,28049,28072,2.30E-06,48.1
Query_60438,MT326181.1,100,10,0,0,8,17,7253,7244,520,20.3
Query_60438,MT326181.1,100,10,0,0,7,16,14783,14774,520,20.3
Query_60438,MT326180.1,100,24,0,0,1,24,28247,28270,2.30E-06,48.1
Query_60438,MT326180.1,100,10,0,0,8,17,7451,7442,520,20.3
Query_60438,MT326180.1,100,10,0,0,7,16,14981,14972,520,20.3
Query_60438,MT326178.1,100,24,0,0,1,24,28309,28332,2.30E-06,48.1
Query_60438,MT326178.1,100,10,0,0,8,17,7513,7504,520,20.3
Query_60438,MT326178.1,100,10,0,0,7,16,15043,15034,520,20.3
Query_60438,MT326173.1,100,24,0,0,1,24,28045,28068,2.30E-06,48.1
Query_60438,MT326173.1,100,10,0,0,8,17,7249,7240,520,20.3
Query_60438,MT326173.1,100,10,0,0,7,16,14779,14770,520,20.3
Query_60438,MT326169.1,100,24,0,0,1,24,28237,28260,2.30E-06,48.1
Query_60438,MT326169.1,100,10,0,0,8,17,7441,7432,520,20.3
Query_60438,MT326169.1,100,10,0,0,7,16,14971,14962,520,20.3
Query_60438,MT326167.1,100,24,0,0,1,24,28305,28328,2.30E-06,48.1
Query_60438,MT326167.1,100,10,0,0,8,17,7509,7500,520,20.3
Query_60438,MT326167.1,100,10,0,0,7,16,15039,15030,520,20.3
Query_60438,MT326166.1,100,24,0,0,1,24,28166,28189,2.30E-06,48.1
Query_60438,MT326166.1,100,10,0,0,8,17,7370,7361,520,20.3
Query_60438,MT326166.1,100,10,0,0,7,16,14900,14891,520,20.3
Query_60438,MT326164.1,100,24,0,0,1,24,28277,28300,2.30E-06,48.1
Query_60438,MT326164.1,100,10,0,0,8,17,7481,7472,520,20.3
Query_60438,MT326164.1,100,10,0,0,7,16,15011,15002,520,20.3
Query_60438,MT326162.1,100,24,0,0,1,24,28278,28301,2.30E-06,48.1
Query_60438,MT326162.1,100,10,0,0,8,17,7482,7473,520,20.3
Query_60438,MT326162.1,100,10,0,0,7,16,15012,15003,520,20.3
Query_60438,MT326161.1,100,24,0,0,1,24,28060,28083,2.30E-06,48.1
Query_60438,MT326161.1,100,10,0,0,8,17,7264,7255,520,20.3
Query_60438,MT326161.1,100,10,0,0,7,16,14794,14785,520,20.3
Query_60438,MT326160.1,100,24,0,0,1,24,28171,28194,2.30E-06,48.1
Query_60438,MT326160.1,100,10,0,0,8,17,7375,7366,520,20.3
Query_60438,MT326160.1,100,10,0,0,7,16,14905,14896,520,20.3
Query_60438,MT326159.1,100,24,0,0,1,24,28278,28301,2.30E-06,48.1
Query_60438,MT326159.1,100,10,0,0,8,17,7482,7473,520,20.3
Query_60438,MT326159.1,100,10,0,0,7,16,15012,15003,520,20.3
Query_60438,MT326158.1,100,24,0,0,1,24,28137,28160,2.30E-06,48.1
Query_60438,MT326158.1,100,10,0,0,8,17,7341,7332,520,20.3
Query_60438,MT326158.1,100,10,0,0,7,16,14871,14862,520,20.3
Query_60438,MT326154.1,100,24,0,0,1,24,28278,28301,2.30E-06,48.1
Query_60438,MT326154.1,100,10,0,0,8,17,7482,7473,520,20.3
Query_60438,MT326154.1,100,10,0,0,7,16,15012,15003,520,20.3
Query_60438,MT326153.1,100,24,0,0,1,24,28277,28300,2.30E-06,48.1
Query_60438,MT326153.1,100,10,0,0,8,17,7481,7472,520,20.3
Query_60438,MT326153.1,100,10,0,0,7,16,15011,15002,520,20.3
Query_60438,MT326152.1,100,24,0,0,1,24,28151,28174,2.30E-06,48.1
Query_60438,MT326152.1,100,10,0,0,8,17,7355,7346,520,20.3
Query_60438,MT326152.1,100,10,0,0,7,16,14885,14876,520,20.3
Query_60438,MT326151.1,100,24,0,0,1,24,28152,28175,2.30E-06,48.1
Query_60438,MT326151.1,100,10,0,0,8,17,7356,7347,520,20.3
Query_60438,MT326151.1,100,10,0,0,7,16,14886,14877,520,20.3
Query_60438,MT326150.1,100,24,0,0,1,24,28283,28306,2.30E-06,48.1
Query_60438,MT326150.1,100,10,0,0,8,17,7487,7478,520,20.3
Query_60438,MT326150.1,100,10,0,0,7,16,15017,15008,520,20.3
Query_60438,MT326149.1,100,24,0,0,1,24,28183,28206,2.30E-06,48.1
Query_60438,MT326149.1,100,10,0,0,8,17,7387,7378,520,20.3
Query_60438,MT326149.1,100,10,0,0,7,16,14917,14908,520,20.3
Query_60438,MT326148.1,100,24,0,0,1,24,28228,28251,2.30E-06,48.1
Query_60438,MT326148.1,100,10,0,0,8,17,7432,7423,520,20.3
Query_60438,MT326148.1,100,10,0,0,7,16,14962,14953,520,20.3
Query_60438,MT326140.1,100,24,0,0,1,24,28278,28301,2.30E-06,48.1
Query_60438,MT326140.1,100,10,0,0,8,17,7482,7473,520,20.3
Query_60438,MT326140.1,100,10,0,0,7,16,15012,15003,520,20.3
Query_60438,MT326138.1,100,24,0,0,1,24,28161,28184,2.30E-06,48.1
Query_60438,MT326138.1,100,10,0,0,8,17,7365,7356,520,20.3
Query_60438,MT326138.1,100,10,0,0,7,16,14895,14886,520,20.3
Query_60438,MT326137.1,100,24,0,0,1,24,28278,28301,2.30E-06,48.1
Query_60438,MT326137.1,100,10,0,0,8,17,7482,7473,520,20.3
Query_60438,MT326137.1,100,10,0,0,7,16,15012,15003,520,20.3
Query_60438,MT326136.1,100,24,0,0,1,24,28101,28124,2.30E-06,48.1
Query_60438,MT326136.1,100,10,0,0,8,17,7305,7296,520,20.3
Query_60438,MT326136.1,100,10,0,0,7,16,14835,14826,520,20.3
Query_60438,MT326135.1,100,24,0,0,1,24,28200,28223,2.30E-06,48.1
Query_60438,MT326135.1,100,10,0,0,8,17,7404,7395,520,20.3
Query_60438,MT326135.1,100,10,0,0,7,16,14934,14925,520,20.3
Query_60438,MT326134.1,100,24,0,0,1,24,28287,28310,2.30E-06,48.1
Query_60438,MT326134.1,100,10,0,0,8,17,7491,7482,520,20.3
Query_60438,MT326134.1,100,10,0,0,7,16,15021,15012,520,20.3
Query_60438,MT326133.1,100,24,0,0,1,24,28277,28300,2.30E-06,48.1
Query_60438,MT326133.1,100,10,0,0,8,17,7481,7472,520,20.3
Query_60438,MT326133.1,100,10,0,0,7,16,15011,15002,520,20.3
Query_60438,MT326132.1,100,24,0,0,1,24,28296,28319,2.30E-06,48.1
Query_60438,MT326132.1,100,10,0,0,8,17,7500,7491,520,20.3
Query_60438,MT326132.1,100,10,0,0,7,16,15030,15021,520,20.3
Query_60438,MT326130.1,100,24,0,0,1,24,28196,28219,2.30E-06,48.1
Query_60438,MT326130.1,100,10,0,0,8,17,7400,7391,520,20.3
Query_60438,MT326130.1,100,10,0,0,7,16,14930,14921,520,20.3
Query_60438,MT326129.1,100,24,0,0,1,24,28302,28325,2.30E-06,48.1
Query_60438,MT326129.1,100,10,0,0,8,17,7506,7497,520,20.3
Query_60438,MT326129.1,100,10,0,0,7,16,15036,15027,520,20.3
Query_60438,MT326128.1,100,24,0,0,1,24,28270,28293,2.30E-06,48.1
Query_60438,MT326128.1,100,10,0,0,8,17,7474,7465,520,20.3
Query_60438,MT326128.1,100,10,0,0,7,16,15004,14995,520,20.3
Query_60438,MT326127.1,100,24,0,0,1,24,28278,28301,2.30E-06,48.1
Query_60438,MT326127.1,100,10,0,0,8,17,7482,7473,520,20.3
Query_60438,MT326127.1,100,10,0,0,7,16,15012,15003,520,20.3
Query_60438,MT326125.1,100,24,0,0,1,24,28226,28249,2.30E-06,48.1
Query_60438,MT326125.1,100,10,0,0,8,17,7430,7421,520,20.3
Query_60438,MT326125.1,100,10,0,0,7,16,14960,14951,520,20.3
Query_60438,MT326124.1,100,24,0,0,1,24,28174,28197,2.30E-06,48.1
Query_60438,MT326124.1,100,10,0,0,8,17,7378,7369,520,20.3
Query_60438,MT326124.1,100,10,0,0,7,16,14908,14899,520,20.3
Query_60438,MT326123.1,100,24,0,0,1,24,28152,28175,2.30E-06,48.1
Query_60438,MT326123.1,100,10,0,0,8,17,7356,7347,520,20.3
Query_60438,MT326123.1,100,10,0,0,7,16,14886,14877,520,20.3
Query_60438,MT326121.1,100,24,0,0,1,24,28050,28073,2.30E-06,48.1
Query_60438,MT326121.1,100,10,0,0,8,17,7254,7245,520,20.3
Query_60438,MT326121.1,100,10,0,0,7,16,14784,14775,520,20.3
Query_60438,MT326120.1,100,24,0,0,1,24,28285,28308,2.30E-06,48.1
Query_60438,MT326120.1,100,10,0,0,8,17,7489,7480,520,20.3
Query_60438,MT326120.1,100,10,0,0,7,16,15019,15010,520,20.3
Query_60438,MT326119.1,100,24,0,0,1,24,28260,28283,2.30E-06,48.1
Query_60438,MT326119.1,100,10,0,0,8,17,7464,7455,520,20.3
Query_60438,MT326119.1,100,10,0,0,7,16,14994,14985,520,20.3
Query_60438,MT326118.1,100,24,0,0,1,24,28278,28301,2.30E-06,48.1
Query_60438,MT326118.1,100,10,0,0,8,17,7482,7473,520,20.3
Query_60438,MT326118.1,100,10,0,0,7,16,15012,15003,520,20.3
Query_60438,MT326117.1,100,24,0,0,1,24,28298,28321,2.30E-06,48.1
Query_60438,MT326117.1,100,10,0,0,8,17,7505,7496,520,20.3
Query_60438,MT326117.1,100,10,0,0,7,16,15032,15023,520,20.3
Query_60438,MT326116.1,100,24,0,0,1,24,28275,28298,2.30E-06,48.1
Query_60438,MT326116.1,100,10,0,0,8,17,7479,7470,520,20.3
Query_60438,MT326116.1,100,10,0,0,7,16,15009,15000,520,20.3
Query_60438,MT326113.1,100,24,0,0,1,24,28278,28301,2.30E-06,48.1
Query_60438,MT326113.1,100,10,0,0,8,17,7482,7473,520,20.3
Query_60438,MT326113.1,100,10,0,0,7,16,15012,15003,520,20.3
Query_60438,MT326112.1,100,24,0,0,1,24,28222,28245,2.30E-06,48.1
Query_60438,MT326112.1,100,10,0,0,8,17,7426,7417,520,20.3
Query_60438,MT326112.1,100,10,0,0,7,16,14956,14947,520,20.3
Query_60438,MT326111.1,100,24,0,0,1,24,28183,28206,2.30E-06,48.1
Query_60438,MT326111.1,100,10,0,0,8,17,7387,7378,520,20.3
Query_60438,MT326111.1,100,10,0,0,7,16,14917,14908,520,20.3
Query_60438,MT326106.1,100,24,0,0,1,24,28278,28301,2.30E-06,48.1
Query_60438,MT326106.1,100,10,0,0,8,17,7482,7473,520,20.3
Query_60438,MT326106.1,100,10,0,0,7,16,15012,15003,520,20.3
Query_60438,MT326105.1,100,24,0,0,1,24,28279,28302,2.30E-06,48.1
Query_60438,MT326105.1,100,10,0,0,8,17,7483,7474,520,20.3
Query_60438,MT326105.1,100,10,0,0,7,16,15013,15004,520,20.3
Query_60438,MT326104.1,100,24,0,0,1,24,28253,28276,2.30E-06,48.1
Query_60438,MT326104.1,100,10,0,0,8,17,7457,7448,520,20.3
Query_60438,MT326104.1,100,10,0,0,7,16,14987,14978,520,20.3
Query_60438,MT326103.1,100,24,0,0,1,24,28277,28300,2.30E-06,48.1
Query_60438,MT326103.1,100,10,0,0,8,17,7481,7472,520,20.3
Query_60438,MT326103.1,100,10,0,0,7,16,15011,15002,520,20.3
Query_60438,MT326100.1,100,24,0,0,1,24,28284,28307,2.30E-06,48.1
Query_60438,MT326100.1,100,10,0,0,8,17,7488,7479,520,20.3
Query_60438,MT326100.1,100,10,0,0,7,16,15018,15009,520,20.3
Query_60438,MT326099.1,100,24,0,0,1,24,28300,28323,2.30E-06,48.1
Query_60438,MT326099.1,100,10,0,0,8,17,7504,7495,520,20.3
Query_60438,MT326099.1,100,10,0,0,7,16,15034,15025,520,20.3
Query_60438,MT326097.1,100,24,0,0,1,24,28301,28324,2.30E-06,48.1
Query_60438,MT326097.1,100,10,0,0,8,17,7505,7496,520,20.3
Query_60438,MT326097.1,100,10,0,0,7,16,15035,15026,520,20.3
Query_60438,MT326096.1,100,24,0,0,1,24,28281,28304,2.30E-06,48.1
Query_60438,MT326096.1,100,10,0,0,8,17,7485,7476,520,20.3
Query_60438,MT326096.1,100,10,0,0,7,16,15015,15006,520,20.3
Query_60438,MT326095.1,100,24,0,0,1,24,28278,28301,2.30E-06,48.1
Query_60438,MT326095.1,100,10,0,0,8,17,7482,7473,520,20.3
Query_60438,MT326095.1,100,10,0,0,7,16,15012,15003,520,20.3
Query_60438,MT326094.1,100,24,0,0,1,24,28161,28184,2.30E-06,48.1
Query_60438,MT326094.1,100,10,0,0,8,17,7365,7356,520,20.3
Query_60438,MT326094.1,100,10,0,0,7,16,14895,14886,520,20.3
Query_60438,MT326093.1,100,24,0,0,1,24,28278,28301,2.30E-06,48.1
Query_60438,MT326093.1,100,10,0,0,8,17,7482,7473,520,20.3
Query_60438,MT326093.1,100,10,0,0,7,16,15012,15003,520,20.3
Query_60438,MT326092.1,100,24,0,0,1,24,28298,28321,2.30E-06,48.1
Query_60438,MT326092.1,100,10,0,0,8,17,7502,7493,520,20.3
Query_60438,MT326092.1,100,10,0,0,7,16,15032,15023,520,20.3
Query_60438,MT326091.1,100,24,0,0,1,24,28117,28140,2.30E-06,48.1
Query_60438,MT326091.1,100,10,0,0,8,17,7321,7312,520,20.3
Query_60438,MT326091.1,100,10,0,0,7,16,14851,14842,520,20.3
Query_60438,MT326090.1,100,24,0,0,1,24,28200,28223,2.30E-06,48.1
Query_60438,MT326090.1,100,10,0,0,8,17,7404,7395,520,20.3
Query_60438,MT326090.1,100,10,0,0,7,16,14934,14925,520,20.3
Query_60438,MT326089.1,100,24,0,0,1,24,28290,28313,2.30E-06,48.1
Query_60438,MT326089.1,100,10,0,0,8,17,7494,7485,520,20.3
Query_60438,MT326089.1,100,10,0,0,7,16,15024,15015,520,20.3
Query_60438,MT326088.1,100,24,0,0,1,24,28278,28301,2.30E-06,48.1
Query_60438,MT326088.1,100,10,0,0,8,17,7482,7473,520,20.3
Query_60438,MT326088.1,100,10,0,0,7,16,15012,15003,520,20.3
Query_60438,MT326087.1,100,24,0,0,1,24,28284,28307,2.30E-06,48.1
Query_60438,MT326087.1,100,10,0,0,8,17,7488,7479,520,20.3
Query_60438,MT326087.1,100,10,0,0,7,16,15018,15009,520,20.3
Query_60438,MT326086.1,100,24,0,0,1,24,28295,28318,2.30E-06,48.1
Query_60438,MT326086.1,100,10,0,0,8,17,7499,7490,520,20.3
Query_60438,MT326086.1,100,10,0,0,7,16,15029,15020,520,20.3
Query_60438,MT326085.1,100,24,0,0,1,24,28187,28210,2.30E-06,48.1
Query_60438,MT326085.1,100,10,0,0,8,17,7391,7382,520,20.3
Query_60438,MT326085.1,100,10,0,0,7,16,14921,14912,520,20.3
Query_60438,MT326084.1,100,24,0,0,1,24,28260,28283,2.30E-06,48.1
Query_60438,MT326084.1,100,10,0,0,8,17,7464,7455,520,20.3
Query_60438,MT326084.1,100,10,0,0,7,16,14994,14985,520,20.3
Query_60438,MT326083.1,100,24,0,0,1,24,28141,28164,2.30E-06,48.1
Query_60438,MT326083.1,100,10,0,0,8,17,7345,7336,520,20.3
Query_60438,MT326083.1,100,10,0,0,7,16,14875,14866,520,20.3
Query_60438,MT326082.1,100,24,0,0,1,24,28278,28301,2.30E-06,48.1
Query_60438,MT326082.1,100,10,0,0,8,17,7482,7473,520,20.3
Query_60438,MT326082.1,100,10,0,0,7,16,15012,15003,520,20.3
Query_60438,MT326081.1,100,24,0,0,1,24,28275,28298,2.30E-06,48.1
Query_60438,MT326081.1,100,10,0,0,8,17,7479,7470,520,20.3
Query_60438,MT326081.1,100,10,0,0,7,16,15009,15000,520,20.3
Query_60438,MT326078.1,100,24,0,0,1,24,28278,28301,2.30E-06,48.1
Query_60438,MT326078.1,100,10,0,0,8,17,7482,7473,520,20.3
Query_60438,MT326078.1,100,10,0,0,7,16,15012,15003,520,20.3
Query_60438,MT326076.1,100,24,0,0,1,24,28278,28301,2.30E-06,48.1
Query_60438,MT326076.1,100,10,0,0,8,17,7482,7473,520,20.3
Query_60438,MT326076.1,100,10,0,0,7,16,15012,15003,520,20.3
Query_60438,MT326075.1,100,24,0,0,1,24,28278,28301,2.30E-06,48.1
Query_60438,MT326075.1,100,10,0,0,8,17,7482,7473,520,20.3
Query_60438,MT326075.1,100,10,0,0,7,16,15012,15003,520,20.3
Query_60438,MT326074.1,100,24,0,0,1,24,28278,28301,2.30E-06,48.1
Query_60438,MT326074.1,100,10,0,0,8,17,7482,7473,520,20.3
Query_60438,MT326074.1,100,10,0,0,7,16,15012,15003,520,20.3
Query_60438,MT326071.1,100,24,0,0,1,24,28285,28308,2.30E-06,48.1
Query_60438,MT326071.1,100,10,0,0,8,17,7498,7489,520,20.3
Query_60438,MT326071.1,100,10,0,0,7,16,15019,15010,520,20.3
Query_60438,MT326070.1,100,24,0,0,1,24,28278,28301,2.30E-06,48.1
Query_60438,MT326070.1,100,10,0,0,8,17,7482,7473,520,20.3
Query_60438,MT326070.1,100,10,0,0,7,16,15012,15003,520,20.3
Query_60438,MT326069.1,100,24,0,0,1,24,28278,28301,2.30E-06,48.1
Query_60438,MT326069.1,100,10,0,0,8,17,7482,7473,520,20.3
Query_60438,MT326069.1,100,10,0,0,7,16,15012,15003,520,20.3
Query_60438,MT326068.1,100,24,0,0,1,24,28278,28301,2.30E-06,48.1
Query_60438,MT326068.1,100,10,0,0,8,17,7482,7473,520,20.3
Query_60438,MT326068.1,100,10,0,0,7,16,15012,15003,520,20.3
Query_60438,MT326067.1,100,24,0,0,1,24,28278,28301,2.30E-06,48.1
Query_60438,MT326067.1,100,10,0,0,8,17,7482,7473,520,20.3
Query_60438,MT326067.1,100,10,0,0,7,16,15012,15003,520,20.3
Query_60438,MT326066.1,100,24,0,0,1,24,28278,28301,2.30E-06,48.1
Query_60438,MT326066.1,100,10,0,0,8,17,7482,7473,520,20.3
Query_60438,MT326066.1,100,10,0,0,7,16,15012,15003,520,20.3
Query_60438,MT326065.1,100,24,0,0,1,24,28303,28326,2.30E-06,48.1
Query_60438,MT326065.1,100,10,0,0,8,17,7507,7498,520,20.3
Query_60438,MT326065.1,100,10,0,0,7,16,15037,15028,520,20.3
Query_60438,MT326063.1,100,24,0,0,1,24,28278,28301,2.30E-06,48.1
Query_60438,MT326063.1,100,10,0,0,8,17,7482,7473,520,20.3
Query_60438,MT326063.1,100,10,0,0,7,16,15012,15003,520,20.3
Query_60438,MT326061.1,100,24,0,0,1,24,28283,28306,2.30E-06,48.1
Query_60438,MT326061.1,100,10,0,0,8,17,7487,7478,520,20.3
Query_60438,MT326061.1,100,10,0,0,7,16,15017,15008,520,20.3
Query_60438,MT326058.1,100,24,0,0,1,24,28275,28298,2.30E-06,48.1
Query_60438,MT326058.1,100,10,0,0,8,17,7479,7470,520,20.3
Query_60438,MT326058.1,100,10,0,0,7,16,15009,15000,520,20.3
Query_60438,MT326056.1,100,24,0,0,1,24,28278,28301,2.30E-06,48.1
Query_60438,MT326056.1,100,10,0,0,8,17,7482,7473,520,20.3
Query_60438,MT326056.1,100,10,0,0,7,16,15012,15003,520,20.3
Query_60438,MT326055.1,100,24,0,0,1,24,28260,28283,2.30E-06,48.1
Query_60438,MT326055.1,100,10,0,0,8,17,7464,7455,520,20.3
Query_60438,MT326055.1,100,10,0,0,7,16,14994,14985,520,20.3
Query_60438,MT326054.1,100,24,0,0,1,24,28161,28184,2.30E-06,48.1
Query_60438,MT326054.1,100,10,0,0,8,17,7365,7356,520,20.3
Query_60438,MT326054.1,100,10,0,0,7,16,14895,14886,520,20.3
Query_60438,MT326053.1,100,24,0,0,1,24,28170,28193,2.30E-06,48.1
Query_60438,MT326053.1,100,10,0,0,8,17,7374,7365,520,20.3
Query_60438,MT326053.1,100,10,0,0,7,16,14904,14895,520,20.3
Query_60438,MT326052.1,100,24,0,0,1,24,28299,28322,2.30E-06,48.1
Query_60438,MT326052.1,100,10,0,0,8,17,7503,7494,520,20.3
Query_60438,MT326052.1,100,10,0,0,7,16,15033,15024,520,20.3
Query_60438,MT326051.1,100,24,0,0,1,24,28287,28310,2.30E-06,48.1
Query_60438,MT326051.1,100,10,0,0,8,17,7491,7482,520,20.3
Query_60438,MT326051.1,100,10,0,0,7,16,15021,15012,520,20.3
Query_60438,MT326049.1,100,24,0,0,1,24,28278,28301,2.30E-06,48.1
Query_60438,MT326049.1,100,10,0,0,8,17,7482,7473,520,20.3
Query_60438,MT326049.1,100,10,0,0,7,16,15012,15003,520,20.3
Query_60438,MT326048.1,100,24,0,0,1,24,28278,28301,2.30E-06,48.1
